年份,縣市,鄉鎮市區,里別,是否為金三角商圈,是否為東大門/歷史夜市周邊,存續營利事業累積家數,該年新設家數,開立發票店家數,登記資本總額(元),平均資本額(元),申報體系推估銷售額(千元),夜市與觀光實質現金金流增額(千元),綜合推估實質商圈消費總額(千元)
2011,花蓮縣,花蓮市,民立里,否,否,40,1,26,114402000,2860050,795851.18,0.0,795851.18
2011,花蓮縣,花蓮市,民運里,否,否,97,3,36,339794000,3503030,1318110.67,0.0,1318110.67
2012,花蓮縣,花蓮市,主信里,否,否,49,2,22,102923000,2100469,667594.69,0.0,667594.69
2012,花蓮縣,花蓮市,主力里,是,否,150,9,91,363083000,2420553,2685762.29,0.0,2685762.29
2012,花蓮縣,花蓮市,主勤里,是,否,70,3,38,79156000,1130800,1034019.32,0.0,1034019.32
2012,花蓮縣,花蓮市,主和里,否,否,100,7,49,188537000,1885370,1437763.29,0.0,1437763.29
2012,花蓮縣,花蓮市,主商里,是,是,77,5,34,1108650000,14398051,2178508.42,0.0,2178508.42
2012,花蓮縣,花蓮市,主學里,是,否,78,6,35,145860000,1870000,1040488.27,0.0,1040488.27
2012,花蓮縣,花蓮市,主安里,是,否,68,1,31,255601000,3758838,1074235.52,0.0,1074235.52
2012,花蓮縣,花蓮市,主工里,是,是,69,5,34,214768000,3112579,1099009.75,0.0,1099009.75
2012,花蓮縣,花蓮市,主權里,否,否,162,12,88,319461000,1971981,2558995.79,0.0,2558995.79
2012,花蓮縣,花蓮市,主睦里,否,否,67,3,27,139428000,2081014,835157.2,0.0,835157.2
2012,花蓮縣,花蓮市,主義里,否,否,21,1,7,6398000,304666,180594.58,0.0,180594.58
2012,花蓮縣,花蓮市,主計里,是,否,51,4,18,165039000,3236058,643827.5,0.0,643827.5
2012,花蓮縣,花蓮市,主農里,否,否,103,9,54,171703000,1667019,1540910.83,0.0,1540910.83
2012,花蓮縣,花蓮市,國光里,否,否,63,0,28,62480000,991746,766926.2,0.0,766926.2
2012,花蓮縣,花蓮市,國威里,是,否,113,6,56,478824000,4237380,1961197.08,0.0,1961197.08
2012,花蓮縣,花蓮市,國安里,否,否,77,5,40,201646000,2618779,1231335.52,0.0,1231335.52
2012,花蓮縣,花蓮市,國富里,否,否,223,11,107,297179900,1332645,3001301.17,0.0,3001301.17
2012,花蓮縣,花蓮市,國強里,否,否,43,4,31,175539000,4082302,977548.46,0.0,977548.46
2012,花蓮縣,花蓮市,國慶里,否,否,71,3,45,2540088745,35775897,4178838.51,0.0,4178838.51
2012,花蓮縣,花蓮市,國治里,否,否,81,5,41,94551400,1167301,1126697.91,0.0,1126697.91
2012,花蓮縣,花蓮市,國盛里,否,否,127,7,67,372514000,2933181,2104461.31,0.0,2104461.31
2012,花蓮縣,花蓮市,國福里,否,否,22,1,11,14527000,660318,289193.31,0.0,289193.31
2012,花蓮縣,花蓮市,國聯里,否,否,239,12,149,1890892840,7911685,5963160.43,0.0,5963160.43
2012,花蓮縣,花蓮市,國興里,否,否,98,7,40,222149000,2266826,1256096.02,0.0,1256096.02
2012,花蓮縣,花蓮市,國華里,否,否,69,2,32,152355000,2208043,974245.68,0.0,974245.68
2012,花蓮縣,花蓮市,國裕里,否,否,192,9,126,1245008410,6484418,4615161.67,0.0,4615161.67
2012,花蓮縣,花蓮市,國防里,否,否,34,1,17,26540000,780588,451873.43,0.0,451873.43
2012,花蓮縣,花蓮市,國風里,否,否,122,9,74,248132000,2033868,2127119.12,0.0,2127119.12
2012,花蓮縣,花蓮市,國魂里,否,否,83,6,48,839233300,10111244,2198882.76,0.0,2198882.76
2012,花蓮縣,花蓮市,市區其他未標示里,否,否,102,1,2,979290,9600,50573.5,0.0,50573.5
2012,花蓮縣,花蓮市,民主里,是,是,75,3,8,117730000,1569733,339740.36,0.0,339740.36
2012,花蓮縣,花蓮市,民享里,否,否,64,6,39,190329000,2973890,1192973.09,0.0,1192973.09
2012,花蓮縣,花蓮市,民勤里,否,否,80,2,42,205587000,2569837,1285485.74,0.0,1285485.74
2012,花蓮縣,花蓮市,民孝里,否,否,118,5,49,624751500,5294504,1964558.75,0.0,1964558.75
2012,花蓮縣,花蓮市,民德里,否,否,41,5,23,134278000,3275073,730156.06,0.0,730156.06
2012,花蓮縣,花蓮市,民心里,否,否,154,6,143,2361203500,15332490,6382959.61,0.0,6382959.61
2012,花蓮縣,花蓮市,民意里,否,否,41,2,22,319744000,7798634,929439.08,0.0,929439.08
2012,花蓮縣,花蓮市,民政里,否,否,72,7,36,205681848,2856692,1137427.7,0.0,1137427.7
2012,花蓮縣,花蓮市,民族里,是,是,66,5,25,348339000,5277863,1038058.19,0.0,1038058.19
2012,花蓮縣,花蓮市,民有里,否,否,8,1,2,1165000,145625,50797.78,0.0,50797.78
2012,花蓮縣,花蓮市,民樂里,否,否,11,1,6,31497000,2863363,186210.01,0.0,186210.01
2012,花蓮縣,花蓮市,民權里,否,否,12,0,7,25664000,2138666,203861.21,0.0,203861.21
2012,花蓮縣,花蓮市,民治里,否,否,1,0,0,20000,20000,24.15,0.0,24.15
2012,花蓮縣,花蓮市,民生里,是,是,171,3,63,121310000,709415,1702312.49,0.0,1702312.49
2012,花蓮縣,花蓮市,民立里,否,否,41,1,27,114402000,2790292,804934.49,0.0,804934.49
2012,花蓮縣,花蓮市,民運里,否,否,100,3,36,339954000,3399540,1299581.77,0.0,1299581.77
2013,花蓮縣,花蓮市,主信里,否,否,52,3,25,109223000,2100442,718209.71,0.0,718209.71
2013,花蓮縣,花蓮市,主力里,是,否,158,8,95,374743000,2371791,2680850.32,0.0,2680850.32
2013,花蓮縣,花蓮市,主勤里,是,否,72,2,38,79506000,1104250,987903.37,0.0,987903.37
2013,花蓮縣,花蓮市,主和里,否,否,108,8,52,197783500,1831328,1458609.43,0.0,1458609.43
2013,花蓮縣,花蓮市,主商里,是,是,84,7,38,1112803000,13247654,2227380.03,0.0,2227380.03
2013,花蓮縣,花蓮市,主學里,是,否,84,6,38,146483000,1743845,1068244.67,0.0,1068244.67
2013,花蓮縣,花蓮市,主安里,是,否,77,9,37,256657000,3333207,1176914.61,0.0,1176914.61
2013,花蓮縣,花蓮市,主工里,是,是,71,2,35,214918000,3027014,1079871.76,0.0,1079871.76
2013,花蓮縣,花蓮市,主權里,否,否,178,16,97,326624000,1834966,2670105.28,0.0,2670105.28
2013,花蓮縣,花蓮市,主睦里,否,否,70,3,28,139631000,1994728,825148.33,0.0,825148.33
2013,花蓮縣,花蓮市,主義里,否,否,21,0,7,6398000,304666,172088.62,0.0,172088.62
2013,花蓮縣,花蓮市,主計里,是,否,55,4,19,165325000,3005909,644579.78,0.0,644579.78
2013,花蓮縣,花蓮市,主農里,否,否,107,4,56,172073000,1608158,1521719.62,0.0,1521719.62
2013,花蓮縣,花蓮市,國光里,否,否,63,0,28,62480000,991746,732602.95,0.0,732602.95
2013,花蓮縣,花蓮市,國威里,是,否,125,12,61,480862000,3846896,2009561.62,0.0,2009561.62
2013,花蓮縣,花蓮市,國安里,否,否,79,2,42,201926000,2556025,1228701.38,0.0,1228701.38
2013,花蓮縣,花蓮市,國富里,否,否,245,22,119,324584900,1324836,3184388.99,0.0,3184388.99
2013,花蓮縣,花蓮市,國強里,否,否,46,3,34,176139000,3829108,1009867.25,0.0,1009867.25
2013,花蓮縣,花蓮市,國慶里,否,否,75,4,48,2544208745,33922783,4179279.47,0.0,4179279.47
2013,花蓮縣,花蓮市,國治里,否,否,89,8,42,95122400,1068791,1100586.65,0.0,1100586.65
2013,花蓮縣,花蓮市,國盛里,否,否,140,13,75,388889000,2777778,2228064.7,0.0,2228064.7
2013,花蓮縣,花蓮市,國福里,否,否,22,0,11,14527000,660318,275790.49,0.0,275790.49
2013,花蓮縣,花蓮市,國聯里,否,否,253,14,156,1895598840,7492485,5937921.69,0.0,5937921.69
2013,花蓮縣,花蓮市,國興里,否,否,106,8,46,223421800,2107752,1348437.21,0.0,1348437.21
2013,花蓮縣,花蓮市,國華里,否,否,74,5,35,152656800,2062929,1005187.23,0.0,1005187.23
2013,花蓮縣,花蓮市,國裕里,否,否,210,18,138,1284064410,6114592,4781585.47,0.0,4781585.47
2013,花蓮縣,花蓮市,國防里,否,否,35,1,17,26543000,758371,431130.39,0.0,431130.39
2013,花蓮縣,花蓮市,國風里,否,否,132,10,82,259476000,1965727,2237243.17,0.0,2237243.17
2013,花蓮縣,花蓮市,國魂里,否,否,91,8,53,854734300,9392684,2270133.09,0.0,2270133.09
2013,花蓮縣,花蓮市,市區其他未標示里,否,否,104,2,4,28979290,278647,128712.54,0.0,128712.54
2013,花蓮縣,花蓮市,民主里,是,是,80,5,11,124130000,1551625,407263.21,0.0,407263.21
2013,花蓮縣,花蓮市,民享里,否,否,68,4,42,197079000,2898220,1222887.23,0.0,1222887.23
2013,花蓮縣,花蓮市,民勤里,否,否,83,3,42,205897000,2480686,1233464.74,0.0,1233464.74
2013,花蓮縣,花蓮市,民孝里,否,否,125,7,54,625661500,5005292,2018839.8,0.0,2018839.8
2013,花蓮縣,花蓮市,民德里,否,否,46,5,25,134546000,2924913,748585.55,0.0,748585.55
2013,花蓮縣,花蓮市,民心里,否,否,159,5,148,2397903500,15081154,6352552.37,0.0,6352552.37
2013,花蓮縣,花蓮市,民意里,否,否,42,1,23,319984000,7618666,924049.63,0.0,924049.63
2013,花蓮縣,花蓮市,民政里,否,否,75,3,37,206786848,2757157,1117093.58,0.0,1117093.58
2013,花蓮縣,花蓮市,民族里,是,是,74,8,30,383916350,5188058,1165152.75,0.0,1165152.75
2013,花蓮縣,花蓮市,民有里,否,否,8,0,2,1165000,145625,48372.88,0.0,48372.88
2013,花蓮縣,花蓮市,民樂里,否,否,11,0,6,31497000,2863363,178708.05,0.0,178708.05
2013,花蓮縣,花蓮市,民權里,否,否,12,0,7,25664000,2138666,195198.87,0.0,195198.87
2013,花蓮縣,花蓮市,民治里,否,否,1,0,0,20000,20000,23.99,0.0,23.99
2013,花蓮縣,花蓮市,民生里,是,是,179,8,66,321363000,1795324,1935675.43,0.0,1935675.43
2013,花蓮縣,花蓮市,民立里,否,否,43,2,28,114702000,2667488,795245.1,0.0,795245.1
2013,花蓮縣,花蓮市,民運里,否,否,104,4,39,350174000,3367057,1336067.01,0.0,1336067.01
2014,花蓮縣,花蓮市,主信里,否,否,53,1,26,109723000,2070245,732685.92,0.0,732685.92
2014,花蓮縣,花蓮市,主力里,是,否,165,7,99,381346000,2311187,2745569.29,0.0,2745569.29
2014,花蓮縣,花蓮市,主勤里,是,否,73,1,38,79706000,1091863,972866.27,0.0,972866.27
2014,花蓮縣,花蓮市,主和里,否,否,115,7,58,202236500,1758578,1582788.28,0.0,1582788.28
2014,花蓮縣,花蓮市,主商里,是,是,92,8,43,1113751000,12105989,2344274.38,72800.0,2417074.38
2014,花蓮縣,花蓮市,主學里,是,否,92,8,41,149563000,1625684,1126888.44,0.0,1126888.44
2014,花蓮縣,花蓮市,主安里,是,否,82,5,39,257869000,3144743,1212349.24,0.0,1212349.24
2014,花蓮縣,花蓮市,主工里,是,是,76,5,37,215313000,2833065,1114545.55,0.0,1114545.55
2014,花蓮縣,花蓮市,主權里,否,否,189,11,104,337084000,1783513,2807069.12,0.0,2807069.12
2014,花蓮縣,花蓮市,主睦里,否,否,72,2,30,142831000,1983763,865119.76,0.0,865119.76
2014,花蓮縣,花蓮市,主義里,否,否,22,1,7,6406000,291181,169157.84,0.0,169157.84
2014,花蓮縣,花蓮市,主計里,是,否,60,5,22,166031000,2767183,708873.06,0.0,708873.06
2014,花蓮縣,花蓮市,主農里,否,否,114,7,60,173945900,1525841,1594528.77,0.0,1594528.77
2014,花蓮縣,花蓮市,國光里,否,否,67,4,29,63030000,940746,745125.21,0.0,745125.21
2014,花蓮縣,花蓮市,國威里,是,否,137,12,65,483003000,3525569,2085234.4,0.0,2085234.4
2014,花蓮縣,花蓮市,國安里,否,否,81,2,43,202476000,2499703,1237273.63,0.0,1237273.63
2014,花蓮縣,花蓮市,國富里,否,否,256,11,126,346211900,1352390,3325339.07,0.0,3325339.07
2014,花蓮縣,花蓮市,國強里,否,否,52,6,39,180804000,3477000,1118732.04,0.0,1118732.04
2014,花蓮縣,花蓮市,國慶里,否,否,80,5,52,2550538745,31881734,4297142.07,0.0,4297142.07
2014,花蓮縣,花蓮市,國治里,否,否,94,5,45,95525400,1016227,1153459.34,0.0,1153459.34
2014,花蓮縣,花蓮市,國盛里,否,否,149,9,79,394342000,2646590,2300282.47,0.0,2300282.47
2014,花蓮縣,花蓮市,國福里,否,否,24,2,13,18327000,763625,321961.5,0.0,321961.5
2014,花蓮縣,花蓮市,國聯里,否,否,265,12,164,1921218840,7249882,6114670.47,0.0,6114670.47
2014,花蓮縣,花蓮市,國興里,否,否,114,8,51,224295800,1967507,1448209.58,0.0,1448209.58
2014,花蓮縣,花蓮市,國華里,否,否,81,7,38,170404800,2103762,1083045.57,0.0,1083045.57
2014,花蓮縣,花蓮市,國裕里,否,否,227,17,146,1396268190,6150961,5062003.0,0.0,5062003.0
2014,花蓮縣,花蓮市,國防里,否,否,38,3,19,96596000,2542000,555363.53,0.0,555363.53
2014,花蓮縣,花蓮市,國風里,否,否,141,9,84,260210800,1845466,2252610.79,0.0,2252610.79
2014,花蓮縣,花蓮市,國魂里,否,否,102,11,57,862136300,8452316,2361369.18,0.0,2361369.18
2014,花蓮縣,花蓮市,市區其他未標示里,否,否,106,2,5,28984290,273436,150478.13,0.0,150478.13
2014,花蓮縣,花蓮市,民主里,是,是,87,7,12,134705000,1548333,440281.72,218400.0,658681.72
2014,花蓮縣,花蓮市,民享里,否,否,75,7,47,198931000,2652413,1325182.05,0.0,1325182.05
2014,花蓮縣,花蓮市,民勤里,否,否,86,3,43,206348000,2399395,1241977.27,0.0,1241977.27
2014,花蓮縣,花蓮市,民孝里,否,否,133,8,59,627596500,4718770,2122561.79,0.0,2122561.79
2014,花蓮縣,花蓮市,民德里,否,否,48,2,27,148046000,3084291,802293.73,0.0,802293.73
2014,花蓮縣,花蓮市,民心里,否,否,166,7,155,2486445500,14978587,6593814.46,0.0,6593814.46
2014,花蓮縣,花蓮市,民意里,否,否,45,3,25,320334000,7118533,965478.73,0.0,965478.73
2014,花蓮縣,花蓮市,民政里,否,否,80,5,40,212196848,2652460,1179921.22,0.0,1179921.22
2014,花蓮縣,花蓮市,民族里,是,是,75,1,30,383966350,5119551,1158046.71,291200.0,1449246.71
2014,花蓮縣,花蓮市,民有里,否,否,8,0,2,1165000,145625,47522.63,0.0,47522.63
2014,花蓮縣,花蓮市,民樂里,否,否,11,0,6,31497000,2863363,176584.24,0.0,176584.24
2014,花蓮縣,花蓮市,民權里,否,否,13,1,7,25694000,1976461,192588.56,0.0,192588.56
2014,花蓮縣,花蓮市,民治里,否,否,2,1,0,70000,35000,85.03,0.0,85.03
2014,花蓮縣,花蓮市,民生里,是,是,189,10,69,339913000,1798481,2003626.02,145600.0,2149226.02
2014,花蓮縣,花蓮市,民立里,否,否,44,1,29,216610140,4922957,931691.64,0.0,931691.64
2014,花蓮縣,花蓮市,民運里,否,否,109,5,43,360574000,3308018,1429328.28,0.0,1429328.28
2015,花蓮縣,花蓮市,主信里,否,否,57,4,29,112172000,1967929,727913.41,0.0,727913.41
2015,花蓮縣,花蓮市,主力里,是,否,178,13,105,403058000,2264370,2632040.43,0.0,2632040.43
2015,花蓮縣,花蓮市,主勤里,是,否,78,5,39,80257000,1028935,898562.6,0.0,898562.6
2015,花蓮縣,花蓮市,主和里,否,否,120,5,62,204926500,1707720,1516515.36,0.0,1516515.36
2015,花蓮縣,花蓮市,主商里,是,是,94,2,44,1113851000,11849478,2178549.21,102400.0,2280949.21
2015,花蓮縣,花蓮市,主學里,是,否,94,2,42,156046000,1660063,1046923.18,0.0,1046923.18
2015,花蓮縣,花蓮市,主安里,是,否,89,7,43,261739000,2940887,1187926.92,0.0,1187926.92
2015,花蓮縣,花蓮市,主工里,是,是,78,2,38,217313000,2786064,1033870.23,0.0,1033870.23
2015,花蓮縣,花蓮市,主權里,否,否,198,9,108,354832000,1792080,2639239.75,0.0,2639239.75
2015,花蓮縣,花蓮市,主睦里,否,否,76,4,31,143389000,1886697,804841.81,0.0,804841.81
2015,花蓮縣,花蓮市,主義里,否,否,24,2,8,6616000,275666,173112.12,0.0,173112.12
2015,花蓮縣,花蓮市,主計里,是,否,65,5,25,173241000,2665246,714635.08,0.0,714635.08
2015,花蓮縣,花蓮市,主農里,否,否,124,10,65,180151900,1452837,1550408.46,0.0,1550408.46
2015,花蓮縣,花蓮市,國光里,否,否,73,6,32,69630000,953835,741582.59,0.0,741582.59
2015,花蓮縣,花蓮市,國威里,是,否,149,12,74,486562000,3265516,2085461.75,0.0,2085461.75
2015,花蓮縣,花蓮市,國安里,否,否,84,3,46,203486000,2422452,1183712.91,0.0,1183712.91
2015,花蓮縣,花蓮市,國富里,否,否,270,14,132,355281900,1315858,3136496.04,0.0,3136496.04
2015,花蓮縣,花蓮市,國強里,否,否,55,3,40,188964000,3435709,1042997.05,0.0,1042997.05
2015,花蓮縣,花蓮市,國慶里,否,否,89,9,58,2551078745,28663806,4104254.86,0.0,4104254.86
2015,花蓮縣,花蓮市,國治里,否,否,100,6,46,96588400,965884,1062035.69,0.0,1062035.69
2015,花蓮縣,花蓮市,國盛里,否,否,154,5,84,399692000,2595402,2193557.89,0.0,2193557.89
2015,花蓮縣,花蓮市,國福里,否,否,27,3,16,18630000,690000,352368.57,0.0,352368.57
2015,花蓮縣,花蓮市,國聯里,否,否,288,23,180,2093911840,7270527,6108996.54,0.0,6108996.54
2015,花蓮縣,花蓮市,國興里,否,否,125,11,61,234708800,1877670,1529717.67,0.0,1529717.67
2015,花蓮縣,花蓮市,國華里,否,否,88,7,42,177422606,2016165,1071255.3,0.0,1071255.3
2015,花蓮縣,花蓮市,國裕里,否,否,238,11,156,1429368190,6005748,4855829.2,0.0,4855829.2
2015,花蓮縣,花蓮市,國防里,否,否,38,0,19,96596000,2542000,503207.13,0.0,503207.13
2015,花蓮縣,花蓮市,國風里,否,否,151,10,89,263415800,1744475,2141928.57,0.0,2141928.57
2015,花蓮縣,花蓮市,國魂里,否,否,111,9,62,864766300,7790687,2267584.31,0.0,2267584.31
2015,花蓮縣,花蓮市,市區其他未標示里,否,否,108,2,6,28987290,268400,157181.11,0.0,157181.11
2015,花蓮縣,花蓮市,民主里,是,是,159,72,13,138205000,869213,426382.93,307200.0,733582.93
2015,花蓮縣,花蓮市,民享里,否,否,78,3,47,199411000,2556551,1199772.17,0.0,1199772.17
2015,花蓮縣,花蓮市,民勤里,否,否,90,4,43,206698000,2296644,1125275.97,0.0,1125275.97
2015,花蓮縣,花蓮市,民孝里,否,否,139,6,63,630096500,4533068,2021166.85,0.0,2021166.85
2015,花蓮縣,花蓮市,民德里,否,否,48,0,27,148046000,3084291,727351.98,0.0,727351.98
2015,花蓮縣,花蓮市,民心里,否,否,168,2,157,2488445500,14812175,6082031.73,0.0,6082031.73
2015,花蓮縣,花蓮市,民意里,否,否,48,3,27,321634000,6700708,924940.18,0.0,924940.18
2015,花蓮縣,花蓮市,民政里,否,否,90,10,47,252856848,2809520,1260607.42,0.0,1260607.42
2015,花蓮縣,花蓮市,民族里,是,是,81,6,35,394369350,4868757,1173313.28,409600.0,1582913.28
2015,花蓮縣,花蓮市,民有里,否,否,8,0,2,1165000,145625,42721.42,0.0,42721.42
2015,花蓮縣,花蓮市,民樂里,否,否,11,0,6,31497000,2863363,160037.81,0.0,160037.81
2015,花蓮縣,花蓮市,民權里,否,否,13,0,7,25694000,1976461,174130.16,0.0,174130.16
2015,花蓮縣,花蓮市,民治里,否,否,2,0,0,70000,35000,79.68,0.0,79.68
2015,花蓮縣,花蓮市,民生里,是,是,205,16,74,344850000,1682195,1924156.71,204800.0,2128956.71
2015,花蓮縣,花蓮市,民立里,否,否,48,4,33,246510140,5135627,963615.78,0.0,963615.78
2015,花蓮縣,花蓮市,民運里,否,否,116,7,45,369261000,3183284,1351710.21,0.0,1351710.21
2016,花蓮縣,花蓮市,主信里,否,否,61,4,31,122525000,2008606,768112.62,0.0,768112.62
2016,花蓮縣,花蓮市,主力里,是,否,187,9,110,408437000,2184155,2695172.93,0.0,2695172.93
2016,花蓮縣,花蓮市,主勤里,是,否,84,6,41,82559000,982845,924146.64,0.0,924146.64
2016,花蓮縣,花蓮市,主和里,否,否,123,3,64,205706500,1672410,1531248.84,0.0,1531248.84
2016,花蓮縣,花蓮市,主商里,是,是,95,1,45,1114099000,11727357,2195571.22,0.0,2195571.22
2016,花蓮縣,花蓮市,主學里,是,否,103,9,46,160587000,1559097,1115283.83,0.0,1115283.83
2016,花蓮縣,花蓮市,主安里,是,否,98,9,48,264809000,2702132,1276004.71,0.0,1276004.71
2016,花蓮縣,花蓮市,主工里,是,是,85,7,39,242998000,2858800,1068886.38,0.0,1068886.38
2016,花蓮縣,花蓮市,主權里,否,否,204,6,111,364791000,1788191,2665014.66,0.0,2665014.66
2016,花蓮縣,花蓮市,主睦里,否,否,80,4,32,144617000,1807712,813826.39,0.0,813826.39
2016,花蓮縣,花蓮市,主義里,否,否,28,4,10,9266000,330928,212855.53,0.0,212855.53
2016,花蓮縣,花蓮市,主計里,是,否,69,4,25,173431000,2513492,705569.53,0.0,705569.53
2016,花蓮縣,花蓮市,主農里,否,否,129,5,68,180544900,1399572,1583072.82,0.0,1583072.82
2016,花蓮縣,花蓮市,國光里,否,否,82,9,36,74670000,910609,813960.94,0.0,813960.94
2016,花蓮縣,花蓮市,國威里,是,否,159,10,79,491328000,3090113,2164142.83,0.0,2164142.83
2016,花蓮縣,花蓮市,國安里,否,否,88,4,49,209606000,2381886,1232507.83,0.0,1232507.83
2016,花蓮縣,花蓮市,國富里,否,否,285,15,135,356263900,1250048,3140359.68,0.0,3140359.68
2016,花蓮縣,花蓮市,國強里,否,否,57,2,41,189264000,3320421,1047301.07,0.0,1047301.07
2016,花蓮縣,花蓮市,國慶里,否,否,90,1,59,2553078745,28367541,4139406.75,0.0,4139406.75
2016,花蓮縣,花蓮市,國治里,否,否,111,11,52,97956400,882490,1164294.88,0.0,1164294.88
2016,花蓮縣,花蓮市,國盛里,否,否,161,7,88,401945000,2496552,2242925.72,0.0,2242925.72
2016,花蓮縣,花蓮市,國福里,否,否,28,1,17,18830000,672500,365406.67,0.0,365406.67
2016,花蓮縣,花蓮市,國聯里,否,否,314,26,194,2165432840,6896282,6421176.98,0.0,6421176.98
2016,花蓮縣,花蓮市,國興里,否,否,134,9,64,235934800,1760707,1566137.08,0.0,1566137.08
2016,花蓮縣,花蓮市,國華里,否,否,92,4,42,177688606,1931397,1054157.35,0.0,1054157.35
2016,花蓮縣,花蓮市,國裕里,否,否,252,14,164,1451691190,5760679,4990923.04,0.0,4990923.04
2016,花蓮縣,花蓮市,國防里,否,否,39,1,20,96746000,2480666,515982.37,0.0,515982.37
2016,花蓮縣,花蓮市,國風里,否,否,161,10,92,276148800,1715209,2178601.47,0.0,2178601.47
2016,花蓮縣,花蓮市,國魂里,否,否,117,6,65,869826300,7434412,2317964.13,0.0,2317964.13
2016,花蓮縣,花蓮市,市區其他未標示里,否,否,110,2,7,29590290,269002,175664.64,0.0,175664.64
2016,花蓮縣,花蓮市,民主里,是,是,356,197,15,145609000,409014,471297.44,0.0,471297.44
2016,花蓮縣,花蓮市,民享里,否,否,81,3,50,211011000,2605074,1254345.53,0.0,1254345.53
2016,花蓮縣,花蓮市,民勤里,否,否,94,4,47,212147001,2256882,1195008.33,0.0,1195008.33
2016,花蓮縣,花蓮市,民孝里,否,否,143,4,65,636201500,4448961,2048324.2,0.0,2048324.2
2016,花蓮縣,花蓮市,民德里,否,否,55,7,33,174526000,3173200,868562.21,0.0,868562.21
2016,花蓮縣,花蓮市,民心里,否,否,175,7,162,2533943500,14479677,6199580.98,0.0,6199580.98
2016,花蓮縣,花蓮市,民意里,否,否,54,6,31,325552000,6028740,1002437.86,0.0,1002437.86
2016,花蓮縣,花蓮市,民政里,否,否,95,5,50,270447848,2846819,1322945.05,0.0,1322945.05
2016,花蓮縣,花蓮市,民族里,是,是,84,3,36,395429350,4707492,1184167.91,0.0,1184167.91
2016,花蓮縣,花蓮市,民有里,否,否,10,2,3,1375000,137500,62235.3,0.0,62235.3
2016,花蓮縣,花蓮市,民樂里,否,否,12,1,7,31997000,2666416,178442.36,0.0,178442.36
2016,花蓮縣,花蓮市,民權里,否,否,14,1,8,27694000,1978142,193692.13,0.0,193692.13
2016,花蓮縣,花蓮市,民治里,否,否,2,0,0,70000,35000,80.79,0.0,80.79
2016,花蓮縣,花蓮市,民生里,是,是,216,11,81,347833000,1610337,2038959.15,0.0,2038959.15
2016,花蓮縣,花蓮市,民立里,否,否,50,2,35,248510140,4970202,994383.82,0.0,994383.82
2016,花蓮縣,花蓮市,民運里,否,否,120,4,48,372119000,3100991,1399857.4,0.0,1399857.4
2017,花蓮縣,花蓮市,主信里,否,否,66,5,33,122960000,1863030,795485.92,0.0,795485.92
2017,花蓮縣,花蓮市,主力里,是,否,192,5,112,424017000,2208421,2707480.57,0.0,2707480.57
2017,花蓮縣,花蓮市,主勤里,是,否,91,7,42,83029000,912406,928536.66,0.0,928536.66
2017,花蓮縣,花蓮市,主和里,否,否,130,7,67,207426500,1595588,1566861.41,0.0,1566861.41
2017,花蓮縣,花蓮市,主商里,是,是,101,6,46,1115395000,11043514,2186932.56,0.0,2186932.56
2017,花蓮縣,花蓮市,主學里,是,否,110,7,49,163247000,1484063,1159100.63,0.0,1159100.63
2017,花蓮縣,花蓮市,主安里,是,否,103,5,50,270259000,2623873,1301162.06,0.0,1301162.06
2017,花蓮縣,花蓮市,主工里,是,是,89,4,40,244328000,2745258,1073044.49,0.0,1073044.49
2017,花蓮縣,花蓮市,主權里,否,否,220,16,117,368199000,1673631,2742986.43,0.0,2742986.43
2017,花蓮縣,花蓮市,主睦里,否,否,84,4,34,145120000,1727619,840643.69,0.0,840643.69
2017,花蓮縣,花蓮市,主義里,否,否,29,1,11,9366000,322965,229050.18,0.0,229050.18
2017,花蓮縣,花蓮市,主計里,是,否,72,3,27,176633000,2453236,737680.04,0.0,737680.04
2017,花蓮縣,花蓮市,主農里,否,否,136,7,71,203294900,1494815,1641544.41,0.0,1641544.41
2017,花蓮縣,花蓮市,國光里,否,否,83,1,36,74730000,900361,799956.81,0.0,799956.81
2017,花蓮縣,花蓮市,國威里,是,否,163,4,81,491878000,3017656,2169618.95,0.0,2169618.95
2017,花蓮縣,花蓮市,國安里,否,否,98,10,55,220819000,2253255,1343951.8,0.0,1343951.8
2017,花蓮縣,花蓮市,國富里,否,否,295,10,140,371148900,1258131,3202913.49,0.0,3202913.49
2017,花蓮縣,花蓮市,國強里,否,否,64,7,44,193394000,3021781,1094277.68,0.0,1094277.68
2017,花蓮縣,花蓮市,國慶里,否,否,95,5,61,2568191745,27033597,4143827.52,0.0,4143827.52
2017,花蓮縣,花蓮市,國治里,否,否,115,4,52,98254400,854386,1144428.1,0.0,1144428.1
2017,花蓮縣,花蓮市,國盛里,否,否,175,14,98,419603000,2397731,2424534.67,0.0,2424534.67
2017,花蓮縣,花蓮市,國福里,否,否,33,5,20,23610000,715454,423970.47,0.0,423970.47
2017,花蓮縣,花蓮市,國聯里,否,否,336,22,203,2172852840,6466823,6511088.51,0.0,6511088.51
2017,花蓮縣,花蓮市,國興里,否,否,139,5,66,236545800,1701768,1580266.21,0.0,1580266.21
2017,花蓮縣,花蓮市,國華里,否,否,99,7,43,179236606,1810470,1058259.13,0.0,1058259.13
2017,花蓮縣,花蓮市,國裕里,否,否,270,18,172,1468199190,5437774,5090990.83,0.0,5090990.83
2017,花蓮縣,花蓮市,國防里,否,否,43,4,23,98791000,2297465,569380.61,0.0,569380.61
